time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,sm_util,gmem_util,sm_util_active,gmem_util_active,gpu_utilization
13743660.0,64,34,162,9,46,34,8,4,1,22.45209375,2544.1875,60.82448000000001,8269.039999999999,0.469
13743720.0,64,34,162,9,46,34,8,4,1,22.45209375,2544.1875,60.82448000000001,8269.039999999999,0.469
13743780.0,64,34,163,9,47,35,8,4,1,22.45209375,2544.1875,60.82448000000001,8269.039999999999,0.469
13743840.0,64,34,163,9,47,35,8,4,1,22.45209375,2544.1875,60.82448000000001,8269.039999999999,0.469
13743900.0,64,34,163,9,47,35,8,4,1,22.45209375,2544.1875,60.82448000000001,8269.039999999999,0.469
13743960.0,64,3,131,9,46,35,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744020.0,64,3,131,9,46,35,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744080.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744140.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744200.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744260.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744320.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744380.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744440.0,64,3,132,9,47,36,8,7,1,58.995953125,5096.96875,63.666175,5934.4,0.953
13744500.0,64,4,132,8,47,36,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744560.0,64,4,132,8,47,36,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744620.0,64,4,132,8,47,36,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744680.0,64,4,132,8,47,36,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744740.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744800.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744860.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744920.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13744980.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745040.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745100.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745160.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745220.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745280.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745340.0,64,4,133,8,48,37,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745400.0,64,4,134,8,49,38,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745460.0,64,4,134,8,49,38,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745520.0,64,4,134,8,49,38,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745580.0,64,4,138,8,50,39,8,7,1,57.438312499999995,4781.9375,63.664375,5862.625,0.938
13745640.0,64,5,139,7,51,40,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
13745700.0,64,5,139,7,51,40,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
13745760.0,64,5,143,7,52,41,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
13745820.0,64,5,143,7,52,41,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
13745880.0,64,5,143,7,52,41,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
13745940.0,64,5,143,7,52,41,8,7,1,55.882171875,4526.71875,63.665375,5902.5,0.922
