time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,sm_util,gmem_util,sm_util_active,gmem_util_active,gpu_utilization
13219200.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219260.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219320.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219380.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219440.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219500.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219560.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219620.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219680.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219740.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219800.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219860.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219920.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13219980.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220040.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220100.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220160.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220220.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220280.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220340.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220400.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220460.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220520.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220580.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220640.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220700.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220760.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220820.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220880.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13220940.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221000.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221060.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221120.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221180.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221240.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221300.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221360.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221420.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221480.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221540.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221600.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221660.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221720.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221780.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221840.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221900.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13221960.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13222020.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13222080.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13222140.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13222200.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
13222260.0,48,48,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0
