time,total_gpu_num,idle_gpu_num,pending_gpu_num,running_gpujob_num,pending_gpujob_num,pending_job_num_less_8,total_node_num,consolidate_node_num,shared_node_num,sm_util,gmem_util,sm_util_active,gmem_util_active,gpu_utilization
15236820.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15236880.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15236940.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15237000.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15237060.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15237120.0,32,2,0,18,0,0,4,0,4,80.95809374999999,8609.5625,85.95573660714285,8968.330357142857,0.938
15237180.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237240.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237300.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237360.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237420.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237480.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237540.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237600.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237660.0,32,3,0,17,0,0,4,0,4,75.4864375,8032.875,82.88480208333333,8460.48511904762,0.906
15237720.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237780.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237840.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237900.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15237960.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15238020.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15238080.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15238140.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15238200.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
15238260.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238320.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238380.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238440.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238500.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238560.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238620.0,32,3,0,17,0,0,4,0,4,75.09421875000001,8024.84375,82.49258333333333,8452.45386904762,0.906
15238680.0,32,4,0,16,0,0,4,0,4,74.7208125,7960.75,84.6977306547619,8609.654761904761,0.875
